'aquila', -0.33874963596463203
'dorsalis', -0.3054525777697563
'debriefings', -0.3223607465624809
'aquila', -0.32920944318175316
'quos', -0.25747348368167877
'fostering', -0.230485949665308
'nomina', -0.22312357649207115
'ultrahigh', -0.21814632602036
'quos', -0.22806039452552795
'deactivation', -0.275359682738781
